Timestamp,Device_ID,Device_Type,Parameter_Changed,New_Value,Trigger_Source,Outdoor_Temp_C,Feels_Like_Temp_C,Humidity_Pct,Wind_Speed_kmh,Cloud_Cover_Pct,UV_Index,Is_Raining,Minutes_Since_Sunset,Minutes_To_Sunrise,Is_Daylight,room,device_name,device_kind,Old_Value,previous_automation
2026-02-01 21:58:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,21.0,23.1,47.0,11.6,19.0,0.0,0,206.7,-720.0,0,,,,,
2026-02-01 22:15:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,20.8,21.8,61.0,10.2,29.0,0.0,0,223.7,-720.0,0,,,,,
2026-02-01 22:16:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human,24.7,18.2,58.0,7.4,23.0,0.0,0,224.7,-720.0,0,,,,,
2026-02-01 22:39:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,22.7,18.9,46.0,14.1,19.0,0.0,0,247.7,-720.0,0,,,,,
2026-02-01 23:00:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,20.8,23.1,49.0,4.7,25.0,0.0,0,268.7,-720.0,0,,,,,
2026-02-01 23:02:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,22.7,19.9,45.0,3.4,15.0,0.0,0,270.7,-720.0,0,,,,,
2026-02-01 23:03:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,21.1,17.5,53.0,10.0,15.0,0.0,0,271.7,-720.0,0,,,,,
2026-02-02 06:32:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,20.6,21.1,51.0,11.8,14.0,0.0,0,-719.9,40.7,0,,,,,
2026-02-02 06:52:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human,22.0,19.3,63.0,12.0,17.0,0.0,0,-699.9,20.7,0,,,,,
2026-02-02 06:53:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,22.9,18.4,48.0,18.2,10.0,0.0,0,-698.9,19.7,0,,,,,
2026-02-02 06:54:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human,23.7,24.8,57.0,4.3,27.0,0.0,0,-697.9,18.7,0,,,,,
2026-02-02 07:25:41,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,90,Human,19.2,22.3,51.0,15.1,26.0,0.0,0,-666.2,-13.0,1,,,,,
2026-02-02 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,24.4,21.2,52.0,16.2,7.0,0.0,0,-638.9,-40.3,1,,,,,
2026-02-02 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human,22.2,23.5,55.0,7.9,33.0,0.0,0,-637.9,-41.3,1,,,,,
2026-02-02 09:09:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,23.5,21.1,61.0,12.5,24.0,5.1,0,-562.9,-116.3,1,,,,,
2026-02-02 18:31:51,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human,22.7,20.8,51.0,12.3,6.0,0.0,0,0.0,-679.2,1,,,,,
2026-02-02 18:50:51,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,22.2,18.2,60.0,16.1,18.0,0.0,0,19.0,-698.2,0,,,,,
2026-02-02 18:51:51,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human,20.6,20.3,57.0,10.9,25.0,0.0,0,20.0,-699.2,0,,,,,
2026-02-02 18:52:51,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,22.6,18.8,62.0,16.1,10.0,0.0,0,21.0,-700.2,0,,,,,
2026-02-02 19:02:51,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,22.1,24.1,60.0,8.9,21.0,0.0,0,31.0,-710.2,0,,,,,
2026-02-02 22:06:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,21.8,16.9,49.0,16.6,28.0,0.0,0,214.1,-720.0,0,,,,,
2026-02-02 22:07:00,Bedroom_LED_2,Smart LED Bulb,Brightness,50,Human,24.2,23.8,56.0,6.4,12.0,0.0,0,215.1,-720.0,0,,,,,
2026-02-02 22:08:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,21.0,18.6,50.0,16.6,12.0,0.0,0,216.1,-720.0,0,,,,,
2026-02-02 22:15:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,19.5,19.6,50.0,8.4,15.0,0.0,0,223.1,-720.0,0,,,,,
2026-02-02 22:16:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,21.0,23.2,51.0,10.7,11.0,0.0,0,224.1,-720.0,0,,,,,
2026-02-02 22:35:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,23.6,23.2,57.0,7.7,13.0,0.0,0,243.1,-720.0,0,,,,,
2026-02-02 23:01:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,23.6,23.6,60.0,12.9,16.0,0.0,0,269.1,-720.0,0,,,,,
2026-02-02 23:03:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,21.1,20.1,59.0,18.3,33.0,0.0,0,271.1,-720.0,0,,,,,
2026-02-02 23:04:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,23.3,20.5,55.0,8.9,33.0,0.0,0,272.1,-720.0,0,,,,,
2026-02-03 06:32:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,20.2,23.1,56.0,16.1,7.0,0.0,0,-720.0,40.4,0,,,,,
2026-02-03 07:05:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,24,Human,22.4,23.0,59.0,17.9,23.0,0.0,0,-687.4,7.4,0,,,,,
2026-02-03 07:06:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,24.1,20.1,48.0,14.9,29.0,0.0,0,-686.4,6.4,0,,,,,
2026-02-03 07:07:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human,21.2,19.1,53.0,16.1,33.0,0.0,0,-685.4,5.4,0,,,,,
2026-02-03 07:25:22,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,98,Human,23.5,22.6,53.0,8.1,30.0,0.0,0,-667.0,-13.0,1,,,,,
2026-02-03 07:53:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,19.7,24.4,58.0,7.6,10.0,0.0,0,-639.4,-40.6,1,,,,,
2026-02-03 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,40,Human,26.0,22.9,52.0,9.4,28.0,0.0,0,-638.4,-41.6,1,,,,,
2026-02-03 09:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,25.3,22.0,47.0,18.0,21.0,5.4,0,-568.4,-111.6,1,,,,,
2026-02-03 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation,23.1,22.9,54.0,6.3,33.0,4.4,0,-392.4,-287.6,1,,,,,
2026-02-03 18:27:24,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,18.0,23.9,53.0,6.9,11.0,0.0,0,-5.0,-675.0,1,,,,,
2026-02-03 18:43:24,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,18.6,18.0,58.0,13.5,34.0,0.0,0,11.0,-691.0,0,,,,,
2026-02-03 18:44:24,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human,21.6,20.1,54.0,16.3,30.0,0.0,0,12.0,-692.0,0,,,,,
2026-02-03 18:45:24,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,24.0,23.7,50.0,17.2,10.0,0.0,0,13.0,-693.0,0,,,,,
2026-02-03 19:29:24,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,26.3,19.9,63.0,13.1,8.0,0.0,0,57.0,-720.0,0,,,,,
2026-02-03 22:00:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,22.5,24.1,53.0,10.9,16.0,0.0,0,207.6,-720.0,0,,,,,
2026-02-03 22:01:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,21.0,19.4,54.0,8.2,16.0,0.0,0,208.6,-720.0,0,,,,,
2026-02-03 22:02:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,20.9,16.9,53.0,3.4,30.0,0.0,0,209.6,-720.0,0,,,,,
2026-02-03 22:40:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,20.1,21.2,62.0,12.6,27.0,0.0,0,247.6,-720.0,0,,,,,
2026-02-03 22:41:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,22.9,23.5,56.0,9.8,23.0,0.0,0,248.6,-720.0,0,,,,,
2026-02-03 22:46:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,20.9,20.6,64.0,13.9,12.0,0.0,0,253.6,-720.0,0,,,,,
2026-02-03 23:06:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,23.9,20.2,56.0,9.0,5.0,0.0,0,273.6,-720.0,0,,,,,
2026-02-03 23:08:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,23.6,24.0,60.0,11.1,32.0,0.0,0,275.6,-720.0,0,,,,,
2026-02-03 23:09:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,23.9,20.0,53.0,11.9,20.0,0.0,0,276.6,-720.0,0,,,,,
2026-02-04 06:39:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,23.1,22.5,47.0,15.3,7.0,0.0,0,-714.0,33.0,0,,,,,
2026-02-04 07:09:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,24,Human,22.4,16.8,54.0,9.3,20.0,0.0,0,-684.0,3.0,0,,,,,
2026-02-04 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,23.0,19.5,50.0,7.2,12.0,0.0,0,-683.0,2.0,0,,,,,
2026-02-04 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Med,Human,18.6,16.3,60.0,8.9,13.0,0.0,0,-682.0,1.0,0,,,,,
2026-02-04 07:23:01,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,87,Human,22.3,18.6,49.0,6.9,10.0,0.0,0,-669.9,-11.0,1,,,,,
2026-02-04 08:03:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,23.9,20.1,64.0,16.9,10.0,7.4,0,-630.0,-51.0,1,,,,,
2026-02-04 08:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human,22.8,20.5,50.0,15.4,9.0,6.6,0,-629.0,-52.0,1,,,,,
2026-02-04 09:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,18.1,20.7,62.0,4.4,22.0,4.5,0,-568.0,-113.0,1,,,,,
2026-02-04 18:13:57,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,20.6,20.8,62.0,13.8,13.0,0.0,0,-19.0,-661.9,1,,,,,
2026-02-04 18:49:57,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,23.2,21.6,62.0,4.8,5.0,0.0,0,17.0,-697.9,0,,,,,
2026-02-04 18:50:57,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human,26.9,22.2,54.0,16.1,32.0,0.0,0,18.0,-698.9,0,,,,,
2026-02-04 18:51:57,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,22.8,20.6,48.0,8.7,34.0,0.0,0,19.0,-699.9,0,,,,,
2026-02-04 19:25:57,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,22.1,20.3,47.0,16.1,15.0,0.0,0,53.0,-720.0,0,,,,,
2026-02-04 21:56:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,22.1,22.9,45.0,14.4,11.0,0.0,0,203.0,-720.0,0,,,,,
2026-02-04 21:57:00,Bedroom_LED_2,Smart LED Bulb,Brightness,30,Human,26.1,21.2,49.0,10.3,13.0,0.0,0,204.0,-720.0,0,,,,,
2026-02-04 21:58:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,21.1,21.4,50.0,11.0,23.0,0.0,0,205.0,-720.0,0,,,,,
2026-02-04 22:17:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,21.3,22.3,49.0,11.0,28.0,0.0,0,224.0,-720.0,0,,,,,
2026-02-04 22:18:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human,23.0,22.5,51.0,12.6,21.0,0.0,0,225.0,-720.0,0,,,,,
2026-02-04 22:43:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,20.0,23.7,45.0,13.6,21.0,0.0,0,250.0,-720.0,0,,,,,
2026-02-04 23:10:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,26.4,23.7,55.0,10.3,18.0,0.0,0,277.0,-720.0,0,,,,,
2026-02-04 23:12:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,24.2,21.7,45.0,4.2,16.0,0.0,0,279.0,-720.0,0,,,,,
2026-02-04 23:13:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,25.1,21.5,58.0,19.1,27.0,0.0,0,280.0,-720.0,0,,,,,
2026-02-05 06:36:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,23.1,22.6,62.0,13.5,15.0,0.0,0,-717.5,35.7,0,,,,,
2026-02-05 07:10:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,23,Human,22.4,20.3,59.0,8.0,16.0,0.0,0,-683.5,1.7,0,,,,,
2026-02-05 07:11:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,22.2,22.7,64.0,16.8,5.0,0.0,0,-682.5,0.7,0,,,,,
2026-02-05 07:12:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,High,Human,21.2,20.7,45.0,10.6,12.0,0.0,0,-681.5,-0.3,1,,,,,
2026-02-05 07:22:40,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,98,Human,21.5,23.3,54.0,5.9,31.0,0.0,0,-670.8,-11.0,1,,,,,
2026-02-05 07:54:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,23.3,20.9,49.0,21.6,20.0,0.0,0,-639.5,-42.3,1,,,,,
2026-02-05 07:55:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,30,Human,23.6,20.3,50.0,10.9,28.0,0.0,0,-638.5,-43.3,1,,,,,
2026-02-05 09:06:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,18.7,15.3,48.0,8.4,31.0,7.7,0,-567.5,-114.3,1,,,,,
2026-02-05 18:26:29,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,0,Human,20.9,23.4,50.0,15.2,19.0,0.0,0,-7.0,-674.8,1,,,,,
2026-02-05 18:45:29,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,18.7,21.5,60.0,14.1,5.0,0.0,0,12.0,-693.8,0,,,,,
2026-02-05 18:46:29,LivingRoom_LED_1,Smart LED Bulb,Brightness,70,Human,21.2,20.1,64.0,9.8,12.0,0.0,0,13.0,-694.8,0,,,,,
2026-02-05 18:47:29,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,2700,Human,21.7,18.0,61.0,10.7,16.0,0.0,0,14.0,-695.8,0,,,,,
2026-02-05 19:23:29,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,24.7,19.6,48.0,10.5,15.0,0.0,0,50.0,-720.0,0,,,,,
2026-02-05 21:55:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,21.9,17.8,50.0,11.2,31.0,0.0,0,201.5,-720.0,0,,,,,
2026-02-05 21:56:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,21.0,18.1,53.0,10.8,31.0,0.0,0,202.5,-720.0,0,,,,,
2026-02-05 21:57:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,3000,Human,19.6,20.5,60.0,11.5,7.0,0.0,0,203.5,-720.0,0,,,,,
2026-02-05 22:43:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,18.8,22.8,56.0,12.4,26.0,0.0,0,249.5,-720.0,0,,,,,
2026-02-05 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,20.2,20.7,62.0,10.1,26.0,0.0,0,250.5,-720.0,0,,,,,
2026-02-05 22:45:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,21.6,21.8,55.0,5.2,14.0,0.0,0,251.5,-720.0,0,,,,,
2026-02-05 23:03:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,19.6,20.9,55.0,18.9,18.0,0.0,0,269.5,-720.0,0,,,,,
2026-02-05 23:05:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,21.7,18.5,62.0,11.4,32.0,0.0,0,271.5,-720.0,0,,,,,
2026-02-05 23:06:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,26.3,23.1,57.0,11.7,31.0,0.0,0,272.5,-720.0,0,,,,,
2026-02-06 06:33:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,24.5,19.0,63.0,8.0,5.0,0.0,0,-720.0,38.3,0,,,,,
2026-02-06 07:01:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,24,Human,23.6,26.2,55.0,12.4,33.0,0.0,0,-693.0,10.3,0,,,,,
2026-02-06 07:02:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,23.5,20.6,46.0,19.2,22.0,0.0,0,-692.0,9.3,0,,,,,
2026-02-06 07:03:00,LivingRoom_AC_1,Smart Air Conditioner,Fan Speed,Low,Human,23.5,19.6,48.0,14.7,15.0,0.0,0,-691.0,8.3,0,,,,,
2026-02-06 07:33:17,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,92,Human,22.3,19.6,54.0,15.4,25.0,0.0,1,-660.7,-22.0,1,,,,,
2026-02-06 08:04:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Play,Human,18.8,17.0,63.0,5.9,22.0,7.2,0,-630.0,-52.7,1,,,,,
2026-02-06 08:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Volume Level,35,Human,21.8,24.0,61.0,16.0,33.0,4.1,0,-629.0,-53.7,1,,,,,
2026-02-06 09:05:00,Kitchen_Speaker_1,Smart Speaker / Receiver,Playback State,Stop,Human,23.4,17.6,55.0,13.3,28.0,6.4,0,-569.0,-113.7,1,,,,,
2026-02-06 18:26:00,LivingRoom_Blinds_1,Smart Blinds / Shades,Open/Close Percentage,10,Human,23.7,19.6,52.0,16.1,28.0,0.0,0,-8.0,-674.7,1,,,,,
2026-02-06 18:47:00,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,23.2,21.1,61.0,8.0,18.0,0.0,0,13.0,-695.7,0,,,,,
2026-02-06 18:48:00,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human,20.0,20.7,50.0,9.5,25.0,0.0,0,14.0,-696.7,0,,,,,
2026-02-06 18:49:00,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,19.6,23.4,53.0,12.3,32.0,0.0,0,15.0,-697.7,0,,,,,
2026-02-06 19:30:00,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,22.3,21.2,64.0,12.3,12.0,0.0,0,56.0,-720.0,0,,,,,
2026-02-06 21:59:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,18.5,18.4,58.0,15.9,7.0,0.0,0,205.0,-720.0,0,,,,,
2026-02-06 22:00:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,21.5,21.7,55.0,13.1,26.0,0.0,0,206.0,-720.0,0,,,,,
2026-02-06 22:01:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,25.5,21.3,64.0,12.5,19.0,0.0,0,207.0,-720.0,0,,,,,
2026-02-06 22:25:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,22.9,23.2,45.0,18.6,13.0,0.0,0,231.0,-720.0,0,,,,,
2026-02-06 22:26:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human,27.3,19.1,59.0,8.1,10.0,0.0,0,232.0,-720.0,0,,,,,
2026-02-06 22:37:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,23.2,19.8,47.0,5.5,34.0,0.0,0,243.0,-720.0,0,,,,,
2026-02-06 23:05:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,19.5,17.5,64.0,14.5,9.0,0.0,0,271.0,-720.0,0,,,,,
2026-02-06 23:07:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,22.1,18.3,61.0,8.5,26.0,0.0,0,273.0,-720.0,0,,,,,
2026-02-06 23:08:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,18.7,20.5,48.0,10.9,5.0,0.0,0,274.0,-720.0,0,,,,,
2026-02-07 06:24:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,16.8,20.2,62.0,16.8,16.0,0.0,1,-720.0,46.9,0,,,,,
2026-02-07 08:52:00,Hallway_Vacuum_1,Robot Vacuum,Cleaning State,Clean,Human,23.8,22.3,47.0,10.2,32.0,4.4,0,-582.5,-101.1,1,,,,,
2026-02-07 08:53:00,Hallway_Vacuum_1,Robot Vacuum,Suction Power,Max,Human,23.8,20.6,60.0,14.6,25.0,5.6,0,-581.5,-102.1,1,,,,,
2026-02-07 12:00:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,26,Automation,21.1,18.6,56.0,23.3,21.0,6.3,0,-394.5,-289.1,1,,,,,
2026-02-07 14:34:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human,17.9,25.1,63.0,11.2,16.0,7.4,0,-240.5,-443.1,1,,,,,
2026-02-07 14:35:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,22.6,20.6,55.0,18.5,20.0,7.7,0,-239.5,-444.1,1,,,,,
2026-02-07 18:53:31,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,24.3,20.7,60.0,15.8,13.0,0.0,1,19.0,-702.6,0,,,,,
2026-02-07 18:54:31,LivingRoom_LED_1,Smart LED Bulb,Brightness,80,Human,20.7,21.4,54.0,10.2,20.0,0.0,0,20.0,-703.6,0,,,,,
2026-02-07 18:55:31,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,23.0,25.5,61.0,18.7,29.0,0.0,0,21.0,-704.6,0,,,,,
2026-02-07 19:21:31,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,22.4,19.7,58.0,19.4,25.0,0.0,0,47.0,-720.0,0,,,,,
2026-02-07 22:00:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,20.7,20.7,57.0,13.5,31.0,0.0,0,205.5,-720.0,0,,,,,
2026-02-07 22:01:00,Bedroom_LED_2,Smart LED Bulb,Brightness,40,Human,21.8,19.6,52.0,14.6,25.0,0.0,0,206.5,-720.0,0,,,,,
2026-02-07 22:02:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,2700,Human,24.6,19.1,50.0,11.5,28.0,0.0,0,207.5,-720.0,0,,,,,
2026-02-07 22:38:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Enabled,Human,23.1,19.8,60.0,13.4,10.0,0.0,0,243.5,-720.0,0,,,,,
2026-02-07 22:44:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,23.7,20.6,48.0,16.3,8.0,0.0,0,249.5,-720.0,0,,,,,
2026-02-07 22:45:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Cool,Human,24.6,20.8,57.0,10.1,6.0,0.0,0,250.5,-720.0,0,,,,,
2026-02-07 23:14:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,20.5,22.8,61.0,17.2,7.0,0.0,0,279.5,-720.0,0,,,,,
2026-02-07 23:16:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,23.4,21.8,63.0,15.2,5.0,0.0,0,281.5,-720.0,0,,,,,
2026-02-07 23:17:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,21.3,20.7,60.0,1.5,29.0,0.0,0,282.5,-720.0,0,,,,,
2026-02-08 06:37:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,18.2,21.4,51.0,11.6,29.0,0.0,0,-718.0,33.5,0,,,,,
2026-02-08 14:28:00,LivingRoom_AC_1,Smart Air Conditioner,Target Temperature,22,Human,19.4,20.1,52.0,14.2,34.0,4.8,0,-247.0,-437.5,1,,,,,
2026-02-08 14:29:00,LivingRoom_AC_1,Smart Air Conditioner,Operation Mode,Cool,Human,17.7,21.5,46.0,14.0,10.0,5.8,0,-246.0,-438.5,1,,,,,
2026-02-08 18:44:02,LivingRoom_LED_1,Smart LED Bulb,Power State,On,Human,21.5,22.7,46.0,11.3,26.0,0.0,0,9.0,-693.5,0,,,,,
2026-02-08 18:45:02,LivingRoom_LED_1,Smart LED Bulb,Brightness,65,Human,21.2,21.6,62.0,15.6,9.0,0.0,0,10.0,-694.5,0,,,,,
2026-02-08 18:46:02,LivingRoom_LED_1,Smart LED Bulb,Color Temperature,3000,Human,21.2,16.9,62.0,11.1,27.0,0.0,1,11.0,-695.5,0,,,,,
2026-02-08 19:12:02,TV_Plug_1,Smart Plug / Outlet,Switch State,On,Human,19.1,21.3,62.0,17.9,30.0,0.0,1,37.0,-720.0,0,,,,,
2026-02-08 22:03:00,Bedroom_LED_2,Smart LED Bulb,Power State,On,Human,25.8,21.2,47.0,6.6,19.0,0.0,0,208.0,-720.0,0,,,,,
2026-02-08 22:04:00,Bedroom_LED_2,Smart LED Bulb,Brightness,30,Human,24.2,20.4,54.0,13.3,33.0,0.0,0,209.0,-720.0,0,,,,,
2026-02-08 22:05:00,Bedroom_LED_2,Smart LED Bulb,Color Temperature,3000,Human,22.4,22.9,51.0,10.7,28.0,0.0,0,210.0,-720.0,0,,,,,
2026-02-08 22:24:00,Bedroom_AC_2,Smart Air Conditioner,Target Temperature,21,Human,22.7,25.8,55.0,18.0,10.0,0.0,0,229.0,-720.0,0,,,,,
2026-02-08 22:25:00,Bedroom_AC_2,Smart Air Conditioner,Operation Mode,Fan,Human,23.9,19.3,52.0,10.7,26.0,0.0,0,230.0,-720.0,0,,,,,
2026-02-08 22:53:00,FrontDoor_Cam_1,Security Camera,Privacy Mode,Disabled,Human,20.1,18.5,63.0,17.2,31.0,0.0,0,258.0,-720.0,0,,,,,
2026-02-08 23:05:00,LivingRoom_LED_1,Smart LED Bulb,Power State,Off,Human,18.9,22.3,56.0,14.3,29.0,0.0,0,270.0,-720.0,0,,,,,
2026-02-08 23:07:00,TV_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,23.2,19.2,61.0,12.5,31.0,0.0,1,272.0,-720.0,0,,,,,
2026-02-08 23:08:00,Bedroom_Plug_1,Smart Plug / Outlet,Switch State,Off,Human,25.2,18.5,58.0,10.9,30.0,0.0,0,273.0,-720.0,0,,,,,
2026-02-09 06:34:00,Garden_Irrigation_1,Smart Irrigation Controller,Zone 1 State,On,Human,21.0,21.7,62.0,6.9,13.0,0.0,1,-720.0,36.1,0,,,,,
